priority,name,lifeDates,artworkCount,slug,status,note,imageUrl,imagePageUrl,imageSource,sourceUrl,license,imageType,imageStatus,imageNotes,commonsSearchUrl,wikidataSearchUrl,mnavSearchUrl,wikidataId
698,Hermine David,1886-1970,1,hermine-david,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Jules_Pascin_-_Portrait_of_Hermine_David.Jpg,https://commons.wikimedia.org/wiki/File:Jules_Pascin_-_Portrait_of_Hermine_David.Jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q274890,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Hermine%20David%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Hermine%20David&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Hermine%20David,Q274890
699,Hilda E. S. de O'Donoghue,1886-1970,1,hilda-e-s-de-o-donoghue,necesita imagen,,,,,,,,artist_not_found_in_wikidata,,https://commons.wikimedia.org/w/index.php?search=Hilda%20E.%20S.%20de%20O%27Donoghue%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Hilda%20E.%20S.%20de%20O%27Donoghue&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Hilda%20E.%20S.%20de%20O%27Donoghue,
700,Honoré Bérard,1845-,1,honore-berard,necesita imagen,,,,,,,,artist_not_found_in_wikidata,,https://commons.wikimedia.org/w/index.php?search=Honor%C3%A9%20B%C3%A9rard%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Honor%C3%A9%20B%C3%A9rard&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Honor%C3%A9%20B%C3%A9rard,
701,Hosman,,1,hosman,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q37511356,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Hosman%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Hosman&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Hosman,Q37511356
702,Hugo Alíes,1945-2019,1,hugo-alies,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42389320,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Hugo%20Al%C3%ADes%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Hugo%20Al%C3%ADes&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Hugo%20Al%C3%ADes,Q42389320
703,Hugo Lago Peña,1939-,1,hugo-lago-pena,necesita imagen,,,,,,,,artist_not_found_in_wikidata,,https://commons.wikimedia.org/w/index.php?search=Hugo%20Lago%20Pe%C3%B1a%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Hugo%20Lago%20Pe%C3%B1a&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Hugo%20Lago%20Pe%C3%B1a,
704,Ignacio Iturria,1949-,1,ignacio-iturria,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q15906926,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Ignacio%20Iturria%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Ignacio%20Iturria&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Ignacio%20Iturria,Q15906926
705,Ignacio Márquez,1959-,1,ignacio-marquez,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q109132448,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Ignacio%20M%C3%A1rquez%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Ignacio%20M%C3%A1rquez&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Ignacio%20M%C3%A1rquez,Q109132448
706,Iris &quot;Nené&quot; Caorci,1915-2003,1,iris-quot-nene-quot-caorci,necesita imagen,,,,,,,,artist_not_found_in_wikidata,,https://commons.wikimedia.org/w/index.php?search=Iris%20%26quot%3BNen%C3%A9%26quot%3B%20Caorci%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Iris%20%26quot%3BNen%C3%A9%26quot%3B%20Caorci&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Iris%20%26quot%3BNen%C3%A9%26quot%3B%20Caorci,
707,Irma Palacios,1943-,1,irma-palacios,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q43135006,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Irma%20Palacios%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Irma%20Palacios&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Irma%20Palacios,Q43135006
708,Isidoro Farina,1857-1898,1,isidoro-farina,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q59160457,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Isidoro%20Farina%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Isidoro%20Farina&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Isidoro%20Farina,Q59160457
709,Israel Hoffman,1876-1971,1,israel-hoffman,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q5922895,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Israel%20Hoffman%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Israel%20Hoffman&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Israel%20Hoffman,Q5922895
710,Jacob Abraham Camille Pissarro,1830-1903,1,jacob-abraham-camille-pissarro,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Pissarro-portrait-c1900.jpg,https://commons.wikimedia.org/wiki/File:Pissarro-portrait-c1900.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q134741,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Jacob%20Abraham%20Camille%20Pissarro%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jacob%20Abraham%20Camille%20Pissarro&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jacob%20Abraham%20Camille%20Pissarro,Q134741
711,Jacob Steindhart,1887-1968,1,jacob-steindhart,necesita imagen,,,,,,,,artist_not_found_in_wikidata,,https://commons.wikimedia.org/w/index.php?search=Jacob%20Steindhart%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jacob%20Steindhart&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jacob%20Steindhart,
712,Jacques Martin Ferrières,1893-1972,1,jacques-martin-ferrieres,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Henri_Martin_-_Jacques_Martin-Ferri%C3%A8res_%C3%A0_Marquayrol_-_PPP660_-_Mus%C3%A9e_des_Beaux-Arts_de_la_ville_de_Paris.jpg,https://commons.wikimedia.org/wiki/File:Henri_Martin_-_Jacques_Martin-Ferri%C3%A8res_%C3%A0_Marquayrol_-_PPP660_-_Mus%C3%A9e_des_Beaux-Arts_de_la_ville_de_Paris.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q28231282,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Jacques%20Martin%20Ferri%C3%A8res%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jacques%20Martin%20Ferri%C3%A8res&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jacques%20Martin%20Ferri%C3%A8res,Q28231282
713,James McNeill Whistler,1834-1903,1,james-mcneill-whistler,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Whistler_Selbstportr%C3%A4t.jpg,https://commons.wikimedia.org/wiki/File:Whistler_Selbstportr%C3%A4t.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q203643,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=James%20McNeill%20Whistler%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=James%20McNeill%20Whistler&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=James%20McNeill%20Whistler,Q203643
714,Jan Peeter Van Bredael,1683-1735,1,jan-peeter-van-bredael,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q33109432,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Jan%20Peeter%20Van%20Bredael%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jan%20Peeter%20Van%20Bredael&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jan%20Peeter%20Van%20Bredael,Q33109432
715,Jan Van Goyen,1596-1656,1,jan-van-goyen,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Terborch_Goyenuv_portret.jpg,https://commons.wikimedia.org/wiki/File:Terborch_Goyenuv_portret.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q315996,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Jan%20Van%20Goyen%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jan%20Van%20Goyen&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jan%20Van%20Goyen,Q315996
716,Javier Fernández,1951-,1,javier-fernandez,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q58330248,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Javier%20Fern%C3%A1ndez%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Javier%20Fern%C3%A1ndez&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Javier%20Fern%C3%A1ndez,Q58330248
717,Javier Marín,1962-,1,javier-marin,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Javier_Marin.png,https://commons.wikimedia.org/wiki/File:Javier_Marin.png,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q16194674,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Javier%20Mar%C3%ADn%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Javier%20Mar%C3%ADn&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Javier%20Mar%C3%ADn,Q16194674
718,Javier Velázquez,1938-,1,javier-velazquez,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q6165758,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Javier%20Vel%C3%A1zquez%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Javier%20Vel%C3%A1zquez&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Javier%20Vel%C3%A1zquez,Q6165758
719,Jean Baptiste Carpeaux,1827-1875,1,jean-baptiste-carpeaux,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Jean-Baptiste_Carpeaux_self-portrait_-_Fontaine_2000_p25.jpg,https://commons.wikimedia.org/wiki/File:Jean-Baptiste_Carpeaux_self-portrait_-_Fontaine_2000_p25.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q182791,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Jean%20Baptiste%20Carpeaux%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jean%20Baptiste%20Carpeaux&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jean%20Baptiste%20Carpeaux,Q182791
720,Jean Baptiste Debret,1768-1848,1,jean-baptiste-debret,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Jeanbaptistedebret.jpg,https://commons.wikimedia.org/wiki/File:Jeanbaptistedebret.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q281998,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Jean%20Baptiste%20Debret%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jean%20Baptiste%20Debret&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jean%20Baptiste%20Debret,Q281998
721,Jean E. Bersier,1895-1978,1,jean-e-bersier,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q2386700,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Jean%20E.%20Bersier%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jean%20E.%20Bersier&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jean%20E.%20Bersier,Q2386700
722,Jean E. Labourer,1827-1943,1,jean-e-labourer,necesita imagen,,,,,,,,artist_not_found_in_wikidata,,https://commons.wikimedia.org/w/index.php?search=Jean%20E.%20Labourer%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jean%20E.%20Labourer&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jean%20E.%20Labourer,
723,Jean Lurcat,1892-1966,1,jean-lurcat,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Jean_Lur%C3%A7at_par_Roger_Pic.jpg,https://commons.wikimedia.org/wiki/File:Jean_Lur%C3%A7at_par_Roger_Pic.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q468453,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Jean%20Lurcat%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jean%20Lurcat&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jean%20Lurcat,Q468453
724,Jean Van Heel,1898-1990,1,jean-van-heel,necesita imagen,,,,,,,,artist_not_found_in_wikidata,,https://commons.wikimedia.org/w/index.php?search=Jean%20Van%20Heel%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jean%20Van%20Heel&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jean%20Van%20Heel,
725,Joan Semmel,1932-,1,joan-semmel,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Joan_Semmel_portrait.jpg,https://commons.wikimedia.org/wiki/File:Joan_Semmel_portrait.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q16093067,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Joan%20Semmel%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Joan%20Semmel&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Joan%20Semmel,Q16093067
726,Joel Rendón,1967-,1,joel-rendon,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q59484283,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Joel%20Rend%C3%B3n%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Joel%20Rend%C3%B3n&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Joel%20Rend%C3%B3n,Q59484283
727,Johnny Friedlander,1912-1992,1,johnny-friedlander,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q316135,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Johnny%20Friedlander%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Johnny%20Friedlander&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Johnny%20Friedlander,Q316135
728,Jorge Calasso,1931-1970,1,jorge-calasso,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42387236,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Jorge%20Calasso%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jorge%20Calasso&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jorge%20Calasso,Q42387236
729,Jorge de la Vega,1930-1971,1,jorge-de-la-vega,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Jorge_de_la_Vega_by_Anatole_Saderman%2C_1966.jpg,https://commons.wikimedia.org/wiki/File:Jorge_de_la_Vega_by_Anatole_Saderman%2C_1966.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q1703961,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Jorge%20de%20la%20Vega%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jorge%20de%20la%20Vega&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jorge%20de%20la%20Vega,Q1703961
730,José (de Calasanz) Ferro (Álvarez),1903-,1,jose-de-calasanz-ferro-alvarez,necesita imagen,,,,,,,,artist_not_found_in_wikidata,,https://commons.wikimedia.org/w/index.php?search=Jos%C3%A9%20%28de%20Calasanz%29%20Ferro%20%28%C3%81lvarez%29%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jos%C3%A9%20%28de%20Calasanz%29%20Ferro%20%28%C3%81lvarez%29&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jos%C3%A9%20%28de%20Calasanz%29%20Ferro%20%28%C3%81lvarez%29,
731,José Alberto Saint Romain,1909-1976,1,jose-alberto-saint-romain,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42384007,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Jos%C3%A9%20Alberto%20Saint%20Romain%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jos%C3%A9%20Alberto%20Saint%20Romain&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jos%C3%A9%20Alberto%20Saint%20Romain,Q42384007
732,José Alessandria,1821-1858,1,jose-alessandria,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q59137374,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Jos%C3%A9%20Alessandria%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jos%C3%A9%20Alessandria&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jos%C3%A9%20Alessandria,Q59137374
733,José Antonio Castillo,1958-,1,jose-antonio-castillo,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q59635448,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Jos%C3%A9%20Antonio%20Castillo%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jos%C3%A9%20Antonio%20Castillo&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jos%C3%A9%20Antonio%20Castillo,Q59635448
734,José Benlliure,1855-1937,1,jose-benlliure,necesita imagen,,https://commons.wikimedia.org/wiki/Special:FilePath/Jose_Benlliure_y_Gil_self-portrait.jpg,https://commons.wikimedia.org/wiki/File:Jose_Benlliure_y_Gil_self-portrait.jpg,Wikidata P18 / Wikimedia Commons,https://www.wikidata.org/wiki/Q2668142,check_commons_file_page,portrait_or_artist_image,image_found,,https://commons.wikimedia.org/w/index.php?search=Jos%C3%A9%20Benlliure%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jos%C3%A9%20Benlliure&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jos%C3%A9%20Benlliure,Q2668142
735,José Domingo Barbieri,1890-1943,1,jose-domingo-barbieri,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42405642,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Jos%C3%A9%20Domingo%20Barbieri%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jos%C3%A9%20Domingo%20Barbieri&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jos%C3%A9%20Domingo%20Barbieri,Q42405642
736,José Fiúza Guimarães,1868-1949,1,jose-fiuza-guimaraes,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q59160371,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Jos%C3%A9%20Fi%C3%BAza%20Guimar%C3%A3es%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jos%C3%A9%20Fi%C3%BAza%20Guimar%C3%A3es&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jos%C3%A9%20Fi%C3%BAza%20Guimar%C3%A3es,Q59160371
737,José Gervasio Padilla,1919-,1,jose-gervasio-padilla,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42385287,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Jos%C3%A9%20Gervasio%20Padilla%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jos%C3%A9%20Gervasio%20Padilla&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jos%C3%A9%20Gervasio%20Padilla,Q42385287
738,José Gómez Rifas,1944-,1,jose-gomez-rifas,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q42405578,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Jos%C3%A9%20G%C3%B3mez%20Rifas%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jos%C3%A9%20G%C3%B3mez%20Rifas&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jos%C3%A9%20G%C3%B3mez%20Rifas,Q42405578
739,José L. Graña Altez,1956-,1,jose-l-grana-altez,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q59463337,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Jos%C3%A9%20L.%20Gra%C3%B1a%20Altez%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jos%C3%A9%20L.%20Gra%C3%B1a%20Altez&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jos%C3%A9%20L.%20Gra%C3%B1a%20Altez,Q59463337
740,José L. Montes Lenguas,1929-2001,1,jose-l-montes-lenguas,necesita imagen,,,,,,,,artist_not_found_in_wikidata,,https://commons.wikimedia.org/w/index.php?search=Jos%C3%A9%20L.%20Montes%20Lenguas%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jos%C3%A9%20L.%20Montes%20Lenguas&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jos%C3%A9%20L.%20Montes%20Lenguas,
741,José Lazcarro Toquero,1941-,1,jose-lazcarro-toquero,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q18223771,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Jos%C3%A9%20Lazcarro%20Toquero%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jos%C3%A9%20Lazcarro%20Toquero&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jos%C3%A9%20Lazcarro%20Toquero,Q18223771
742,José Luis 'Tola' Invernizzi,1949-,1,jose-luis-tola-invernizzi,necesita imagen,,,,,,,,artist_not_found_in_wikidata,,https://commons.wikimedia.org/w/index.php?search=Jos%C3%A9%20Luis%20%27Tola%27%20Invernizzi%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jos%C3%A9%20Luis%20%27Tola%27%20Invernizzi&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jos%C3%A9%20Luis%20%27Tola%27%20Invernizzi,
743,Jose Ma. Rodriguez Lozada,1826-1896,1,jose-ma-rodriguez-lozada,necesita imagen,,,,,,,,artist_not_found_in_wikidata,,https://commons.wikimedia.org/w/index.php?search=Jose%20Ma.%20Rodriguez%20Lozada%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jose%20Ma.%20Rodriguez%20Lozada&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jose%20Ma.%20Rodriguez%20Lozada,
744,José Martín Sulaiman,1958-,1,jose-martin-sulaiman,necesita imagen,,,,"Wikidata found, no P18 image",https://www.wikidata.org/wiki/Q59635453,,,needs_fallback_search,"Search Commons/MNAV for portrait, self-portrait, or representative artwork.",https://commons.wikimedia.org/w/index.php?search=Jos%C3%A9%20Mart%C3%ADn%20Sulaiman%20artista%20uruguayo&title=Special:MediaSearch&type=image,https://www.wikidata.org/w/index.php?search=Jos%C3%A9%20Mart%C3%ADn%20Sulaiman&title=Special:Search&ns0=1,https://mnav.gub.uy/cms.php?buscar=Jos%C3%A9%20Mart%C3%ADn%20Sulaiman,Q59635453
